epoch,train_data,wave,gauge,ic,bdry,val_data,best_val,phys_w,bad,epoch_sec,unix_ts
160,3.415412e-03,2.809534e+02,5.362868e-02,3.501294e-06,3.311528e-01,3.480242e-03,3.480242e-03,0.0000,0,299.3,1781856541
161,3.409726e-03,2.801278e+02,4.974013e-02,3.520548e-06,3.322731e-01,3.355094e-03,3.355094e-03,0.0000,0,299.3,1781856840
162,3.384750e-03,2.861108e+02,5.327950e-02,4.228493e-06,3.326538e-01,3.379734e-03,3.355094e-03,0.0000,1,299.2,1781857139
163,3.340572e-03,2.821650e+02,4.979479e-02,3.856571e-06,3.304451e-01,3.416977e-03,3.355094e-03,0.0000,2,447.8,1781857587
164,3.322320e-03,2.891983e+02,4.864998e-02,4.032654e-06,3.313151e-01,3.376394e-03,3.355094e-03,0.0000,3,299.2,1781857886
165,3.329099e-03,2.868139e+02,4.790244e-02,4.100679e-06,3.331179e-01,3.319710e-03,3.319710e-03,0.0000,0,299.3,1781858186
166,3.282681e-03,2.873124e+02,4.786859e-02,4.107820e-06,3.311322e-01,3.258337e-03,3.258337e-03,0.0000,0,299.2,1781858485
167,3.253147e-03,2.860812e+02,4.798249e-02,4.146811e-06,3.308690e-01,3.317222e-03,3.258337e-03,0.0000,1,299.3,1781858784
168,3.280022e-03,2.816389e+02,4.731404e-02,3.810170e-06,3.346802e-01,3.318433e-03,3.258337e-03,0.0000,2,299.2,1781859083
169,3.241408e-03,2.845379e+02,4.763126e-02,4.311806e-06,3.350655e-01,3.278827e-03,3.258337e-03,0.0000,3,299.3,1781859383
170,3.223654e-03,2.921042e+02,4.808855e-02,4.069352e-06,3.288590e-01,3.220813e-03,3.220813e-03,0.0000,0,299.4,1781859682
171,3.226475e-03,2.866577e+02,4.871186e-02,4.365357e-06,3.307986e-01,3.283322e-03,3.220813e-03,0.0000,1,299.2,1781859981
172,3.207785e-03,2.888059e+02,5.128844e-02,4.342846e-06,3.340488e-01,3.155067e-03,3.155067e-03,0.0000,0,299.2,1781860280
173,3.223801e-03,2.812370e+02,5.033297e-02,4.000668e-06,3.323167e-01,3.229027e-03,3.155067e-03,0.0000,1,299.1,1781860580
174,3.190513e-03,2.856732e+02,5.062085e-02,4.127103e-06,3.337936e-01,3.284853e-03,3.155067e-03,0.0000,2,299.0,1781860879
175,3.176900e-03,2.750629e+02,4.708437e-02,4.243363e-06,3.332262e-01,3.328866e-03,3.155067e-03,0.0000,3,299.1,1781861178
176,3.186689e-03,2.754624e+02,4.607467e-02,3.968395e-06,3.330841e-01,3.286889e-03,3.155067e-03,0.0000,4,299.1,1781861477
177,3.204631e-03,2.852929e+02,4.592405e-02,3.778817e-06,3.307619e-01,3.283134e-03,3.155067e-03,0.0000,5,299.1,1781861776
178,3.223216e-03,2.750894e+02,4.887506e-02,4.102726e-06,3.294986e-01,3.277320e-03,3.155067e-03,0.0000,6,299.2,1781862075
179,3.191061e-03,2.723958e+02,4.715348e-02,4.047426e-06,3.324244e-01,3.242521e-03,3.155067e-03,0.0000,7,299.2,1781862374
180,3.184060e-03,2.796220e+02,5.065259e-02,4.315469e-06,3.326996e-01,3.300255e-03,3.155067e-03,0.0000,8,298.8,1781862673
181,3.179706e-03,2.792262e+02,4.814174e-02,4.150049e-06,3.317403e-01,3.154789e-03,3.154789e-03,0.0000,0,298.5,1781862972
182,3.141729e-03,2.811076e+02,5.146207e-02,3.958114e-06,3.343205e-01,3.228397e-03,3.154789e-03,0.0000,1,298.8,1781863271
183,3.129634e-03,2.836584e+02,4.870283e-02,3.346098e-06,3.324951e-01,3.187187e-03,3.154789e-03,0.0000,2,298.9,1781863569
184,3.109315e-03,2.804179e+02,4.874097e-02,3.627585e-06,3.308188e-01,3.210596e-03,3.154789e-03,0.0000,3,299.0,1781863868
185,3.112887e-03,2.860169e+02,4.823485e-02,3.814227e-06,3.328400e-01,3.163210e-03,3.154789e-03,0.0000,4,298.9,1781864167
186,3.112149e-03,2.826584e+02,5.035397e-02,3.910236e-06,3.344969e-01,3.139776e-03,3.139776e-03,0.0000,0,298.9,1781864466
187,3.113869e-03,2.780877e+02,5.053877e-02,3.213411e-06,3.321378e-01,3.099567e-03,3.099567e-03,0.0000,0,298.9,1781864765
188,3.079470e-03,2.846094e+02,4.903023e-02,4.181117e-06,3.279180e-01,3.141120e-03,3.099567e-03,0.0000,1,298.8,1781865064
189,3.066131e-03,2.835583e+02,5.149053e-02,4.092611e-06,3.309868e-01,3.064371e-03,3.064371e-03,0.0000,0,298.8,1781865363
190,3.038932e-03,2.807792e+02,4.980933e-02,4.027181e-06,3.342245e-01,3.125226e-03,3.064371e-03,0.0000,1,298.8,1781865662
191,3.021404e-03,2.895920e+02,4.824938e-02,4.188478e-06,3.329153e-01,3.090759e-03,3.064371e-03,0.0000,2,298.9,1781865960
192,3.009888e-03,2.809344e+02,4.778248e-02,4.265915e-06,3.337098e-01,3.165008e-03,3.064371e-03,0.0000,3,298.9,1781866259
193,2.988266e-03,2.866340e+02,4.846749e-02,3.900827e-06,3.352213e-01,2.990555e-03,2.990555e-03,0.0000,0,298.8,1781866558
194,2.971037e-03,2.845068e+02,4.881557e-02,4.224986e-06,3.344338e-01,3.044584e-03,2.990555e-03,0.0000,1,298.8,1781866857
195,2.948571e-03,2.817167e+02,4.613826e-02,3.919993e-06,3.327265e-01,2.980499e-03,2.980499e-03,0.0000,0,298.9,1781867156
196,2.935950e-03,2.814601e+02,4.978993e-02,3.787698e-06,3.345596e-01,2.954309e-03,2.954309e-03,0.0000,0,298.8,1781867455
197,2.942328e-03,2.798037e+02,4.805549e-02,3.769317e-06,3.304526e-01,3.072059e-03,2.954309e-03,0.0000,1,298.8,1781867753
198,2.920635e-03,2.776153e+02,5.034061e-02,3.725330e-06,3.346768e-01,2.993234e-03,2.954309e-03,0.0000,2,298.9,1781868052
199,2.913339e-03,2.841864e+02,4.935323e-02,3.704197e-06,3.362556e-01,2.969432e-03,2.954309e-03,0.0000,3,298.8,1781868351
200,2.925379e-03,2.835201e+02,4.902141e-02,3.857020e-06,3.353729e-01,2.919980e-03,2.919980e-03,0.0000,0,298.9,1781868650
201,2.882982e-03,2.779375e+02,4.810389e-02,3.562321e-06,3.340625e-01,2.886280e-03,2.886280e-03,0.0000,0,298.8,1781868949
202,2.857758e-03,2.897092e+02,4.677402e-02,3.642257e-06,3.355477e-01,2.859248e-03,2.859248e-03,0.0000,0,298.8,1781869248
203,2.870907e-03,2.880016e+02,4.926635e-02,4.179201e-06,3.348951e-01,2.829766e-03,2.829766e-03,0.0000,0,298.9,1781869546
204,2.838855e-03,2.796458e+02,4.723494e-02,4.040712e-06,3.325899e-01,2.826948e-03,2.826948e-03,0.0000,0,298.8,1781869845
205,2.805455e-03,2.743039e+02,4.852959e-02,3.882066e-06,3.318325e-01,2.799881e-03,2.799881e-03,0.0000,0,298.8,1781870144
206,2.803293e-03,2.724608e+02,4.818885e-02,4.292318e-06,3.336453e-01,2.798902e-03,2.798902e-03,0.0000,0,298.9,1781870443
207,2.822626e-03,2.655093e+02,4.586093e-02,4.107403e-06,3.342884e-01,2.826022e-03,2.798902e-03,0.0000,1,298.8,1781870742
208,2.810619e-03,2.684307e+02,4.703176e-02,3.723901e-06,3.337020e-01,2.816852e-03,2.798902e-03,0.0000,2,298.9,1781871041
209,2.798684e-03,2.814197e+02,4.863993e-02,3.979394e-06,3.344034e-01,2.795974e-03,2.795974e-03,0.0000,0,298.8,1781871339
210,2.773262e-03,2.776697e+02,4.841809e-02,3.777945e-06,3.341188e-01,2.801604e-03,2.795974e-03,0.0000,1,298.8,1781871638
211,2.753342e-03,2.892513e+02,4.786498e-02,3.792259e-06,3.360450e-01,2.785407e-03,2.785407e-03,0.0000,0,298.8,1781871937
212,2.769899e-03,2.846662e+02,4.896397e-02,3.840459e-06,3.336338e-01,2.754552e-03,2.754552e-03,0.0000,0,298.8,1781872236
213,2.744340e-03,2.858005e+02,5.225002e-02,3.688872e-06,3.311508e-01,2.771914e-03,2.754552e-03,0.0000,1,298.7,1781872535
214,2.765676e-03,2.881433e+02,4.996906e-02,3.684618e-06,3.349870e-01,2.802872e-03,2.754552e-03,0.0000,2,351.8,1781872886
215,2.770083e-03,2.872474e+02,4.844746e-02,4.483790e-06,3.308873e-01,2.729624e-03,2.729624e-03,0.0000,0,298.6,1781873185
216,2.761613e-03,2.896530e+02,4.925587e-02,3.433392e-06,3.359788e-01,2.832314e-03,2.729624e-03,0.0000,1,298.6,1781873484
217,2.769985e-03,2.799126e+02,5.166739e-02,3.488367e-06,3.342480e-01,2.827809e-03,2.729624e-03,0.0000,2,298.7,1781873782
218,2.740882e-03,2.800022e+02,4.595206e-02,4.116227e-06,3.318773e-01,2.747489e-03,2.729624e-03,0.0000,3,298.7,1781874081
219,2.742749e-03,2.844526e+02,4.650272e-02,3.659228e-06,3.353043e-01,2.750343e-03,2.729624e-03,0.0000,4,298.6,1781874380
220,2.744850e-03,2.861366e+02,4.921296e-02,4.015755e-06,3.341414e-01,2.787234e-03,2.729624e-03,0.0000,5,298.7,1781874678
221,2.730290e-03,2.905907e+02,4.728276e-02,3.886813e-06,3.329207e-01,2.732873e-03,2.729624e-03,0.0000,6,298.4,1781874977
222,2.695985e-03,2.809764e+02,4.778096e-02,3.729101e-06,3.350166e-01,2.754629e-03,2.729624e-03,0.0000,7,298.7,1781875275
223,2.710300e-03,2.757442e+02,4.859000e-02,3.931547e-06,3.319724e-01,2.683959e-03,2.683959e-03,0.0000,0,298.7,1781875574
224,2.688870e-03,2.726520e+02,4.746364e-02,3.195639e-06,3.349152e-01,2.779111e-03,2.683959e-03,0.0000,1,298.8,1781875873
225,2.715909e-03,2.803326e+02,4.954017e-02,3.826990e-06,3.325136e-01,2.731060e-03,2.683959e-03,0.0000,2,298.8,1781876172
226,2.741448e-03,2.851227e+02,4.659380e-02,4.092357e-06,3.341005e-01,2.819704e-03,2.683959e-03,0.0000,3,298.8,1781876470
227,2.701929e-03,2.755914e+02,4.820716e-02,3.795385e-06,3.341898e-01,2.634449e-03,2.634449e-03,0.0000,0,298.7,1781876769
228,2.710567e-03,2.812718e+02,4.903720e-02,4.179574e-06,3.329465e-01,2.743457e-03,2.634449e-03,0.0000,1,298.7,1781877068
229,2.719584e-03,2.832018e+02,4.940512e-02,3.602689e-06,3.357757e-01,2.659444e-03,2.634449e-03,0.0000,2,298.6,1781877367
230,2.682630e-03,2.835532e+02,4.914181e-02,4.142167e-06,3.347630e-01,2.731803e-03,2.634449e-03,0.0000,3,298.7,1781877665
231,2.690396e-03,2.835033e+02,4.727958e-02,4.108748e-06,3.341074e-01,2.771911e-03,2.634449e-03,0.0000,4,298.6,1781877964
232,2.706911e-03,2.801992e+02,4.765068e-02,3.439918e-06,3.373893e-01,2.715130e-03,2.634449e-03,0.0000,5,298.6,1781878263
233,2.706281e-03,2.811969e+02,4.938856e-02,3.814375e-06,3.351114e-01,2.656057e-03,2.634449e-03,0.0000,6,298.6,1781878561
234,2.718859e-03,2.842605e+02,4.887783e-02,3.341078e-06,3.337329e-01,2.652471e-03,2.634449e-03,0.0000,7,298.6,1781878860
235,2.727975e-03,2.791433e+02,4.874375e-02,3.768851e-06,3.326079e-01,2.639936e-03,2.634449e-03,0.0000,8,298.7,1781879158
236,2.712359e-03,2.798278e+02,5.226431e-02,3.785883e-06,3.313297e-01,2.690731e-03,2.634449e-03,0.0000,9,298.7,1781879457
237,2.699087e-03,2.814587e+02,5.139956e-02,3.614397e-06,3.344578e-01,2.695761e-03,2.634449e-03,0.0000,10,298.6,1781879756
238,2.682815e-03,2.784019e+02,4.892042e-02,3.108216e-06,3.339886e-01,2.763881e-03,2.634449e-03,0.0000,11,298.7,1781880054
239,2.675958e-03,2.854860e+02,4.854936e-02,4.310512e-06,3.338798e-01,2.594449e-03,2.594449e-03,0.0000,0,298.6,1781880353
240,2.662844e-03,2.853433e+02,4.885330e-02,3.778652e-06,3.341815e-01,2.606713e-03,2.594449e-03,0.0000,1,298.7,1781880652
241,2.653055e-03,2.820665e+02,5.285007e-02,3.340942e-06,3.341956e-01,2.572270e-03,2.572270e-03,0.0000,0,298.7,1781880950
242,2.638250e-03,2.775584e+02,5.085359e-02,4.014179e-06,3.333517e-01,2.712557e-03,2.572270e-03,0.0000,1,298.7,1781881249
243,2.622881e-03,2.805373e+02,5.310292e-02,3.717111e-06,3.344810e-01,2.563364e-03,2.563364e-03,0.0000,0,298.8,1781881548
244,2.605351e-03,2.819805e+02,5.121590e-02,3.899817e-06,3.339915e-01,2.596891e-03,2.563364e-03,0.0000,1,298.8,1781881847
245,2.610342e-03,2.825690e+02,4.943312e-02,4.104025e-06,3.314694e-01,2.560201e-03,2.560201e-03,0.0000,0,298.7,1781882145
246,2.593095e-03,2.800372e+02,5.159536e-02,3.743879e-06,3.356057e-01,2.612642e-03,2.560201e-03,0.0000,1,298.8,1781882444
247,2.588179e-03,2.788575e+02,5.287547e-02,3.744848e-06,3.351346e-01,2.667320e-03,2.560201e-03,0.0000,2,298.8,1781882743
248,2.615447e-03,2.762720e+02,4.919837e-02,3.792596e-06,3.346600e-01,2.621042e-03,2.560201e-03,0.0000,3,298.8,1781883042
249,2.605051e-03,2.779391e+02,5.172118e-02,4.216049e-06,3.347370e-01,2.623164e-03,2.560201e-03,0.0000,4,298.8,1781883341
250,2.612758e-03,2.769491e+02,5.112674e-02,3.910493e-06,3.311020e-01,2.679949e-03,2.560201e-03,0.0000,5,298.7,1781883639
251,2.619785e-03,2.820814e+02,4.924066e-02,4.053048e-06,3.344839e-01,2.629863e-03,2.560201e-03,0.0000,6,298.7,1781883938
252,2.608185e-03,2.832466e+02,4.787413e-02,3.713847e-06,3.344310e-01,2.673673e-03,2.560201e-03,0.0000,7,298.7,1781884237
253,2.604371e-03,2.753589e+02,4.827685e-02,3.909952e-06,3.361185e-01,2.766854e-03,2.560201e-03,0.0000,8,298.8,1781884535
254,2.623258e-03,2.849767e+02,4.958016e-02,3.389312e-06,3.337930e-01,2.633292e-03,2.560201e-03,0.0000,9,298.7,1781884834
255,2.640944e-03,2.802514e+02,4.708011e-02,3.965852e-06,3.344855e-01,2.676633e-03,2.560201e-03,0.0000,10,298.8,1781885133
256,2.651341e-03,2.755893e+02,4.833851e-02,3.720595e-06,3.328113e-01,2.814669e-03,2.560201e-03,0.0000,11,298.8,1781885432
257,2.640917e-03,2.696254e+02,4.881981e-02,3.567225e-06,3.367192e-01,2.673289e-03,2.560201e-03,0.0000,12,298.7,1781885731
258,2.636725e-03,2.721575e+02,5.070204e-02,3.964758e-06,3.327419e-01,2.721583e-03,2.560201e-03,0.0000,13,298.8,1781886029
259,2.652539e-03,2.644975e+02,4.818556e-02,3.391648e-06,3.343342e-01,2.625703e-03,2.560201e-03,0.0000,14,298.8,1781886328
260,2.683726e-03,2.663513e+02,4.718565e-02,3.562152e-06,3.336284e-01,2.731084e-03,2.560201e-03,0.0000,15,298.4,1781886626
261,2.686989e-03,2.760022e+02,5.075332e-02,3.735698e-06,3.323330e-01,2.793786e-03,2.560201e-03,0.0000,16,298.7,1781886925
262,2.428627e-03,2.680206e+02,4.935756e-02,3.916738e-06,3.342141e-01,2.513717e-03,2.513717e-03,0.0000,0,298.8,1781887224
263,2.423549e-03,2.691044e+02,4.998796e-02,3.667926e-06,3.332789e-01,2.507684e-03,2.507684e-03,0.0000,0,298.7,1781887523
264,2.418700e-03,2.740320e+02,5.102601e-02,3.561774e-06,3.342538e-01,2.537750e-03,2.507684e-03,0.0000,1,354.8,1781887877
265,2.412619e-03,2.743391e+02,5.272979e-02,3.544316e-06,3.322606e-01,2.499613e-03,2.499613e-03,0.0000,0,298.7,1781888176
266,2.396850e-03,2.747172e+02,5.112588e-02,3.764059e-06,3.339462e-01,2.517475e-03,2.499613e-03,0.0000,1,298.8,1781888475
267,2.408310e-03,2.740510e+02,5.110035e-02,3.594859e-06,3.366442e-01,2.504526e-03,2.499613e-03,0.0000,2,298.8,1781888774
268,2.403955e-03,2.739564e+02,5.069986e-02,3.785713e-06,3.336242e-01,2.506266e-03,2.499613e-03,0.0000,3,298.8,1781889073
269,2.395169e-03,2.728433e+02,4.928474e-02,3.857654e-06,3.320203e-01,2.404821e-03,2.404821e-03,0.0000,0,298.8,1781889371
270,2.381634e-03,2.755014e+02,4.886437e-02,3.697527e-06,3.331658e-01,2.423255e-03,2.404821e-03,0.0000,1,298.8,1781889670
271,2.365427e-03,2.792759e+02,5.012640e-02,3.500357e-06,3.330303e-01,2.461287e-03,2.404821e-03,0.0000,2,298.8,1781889969
272,2.349531e-03,2.799444e+02,4.879487e-02,3.700567e-06,3.326286e-01,2.385082e-03,2.385082e-03,0.0000,0,298.8,1781890268
273,2.326984e-03,2.780714e+02,4.945408e-02,3.533169e-06,3.311314e-01,2.369938e-03,2.369938e-03,0.0000,0,298.8,1781890567
274,2.294720e-03,2.843854e+02,5.026447e-02,3.671503e-06,3.316283e-01,2.332046e-03,2.332046e-03,0.0000,0,298.8,1781890865
275,2.303247e-03,2.800430e+02,4.910344e-02,3.680703e-06,3.331958e-01,2.326393e-03,2.326393e-03,0.0000,0,298.9,1781891164
276,2.291175e-03,2.843240e+02,5.048408e-02,3.551630e-06,3.337052e-01,2.339908e-03,2.326393e-03,0.0000,1,298.8,1781891463
277,2.274809e-03,2.852933e+02,4.926537e-02,3.505179e-06,3.329161e-01,2.391339e-03,2.326393e-03,0.0000,2,298.8,1781891762
278,2.287370e-03,2.852510e+02,5.180068e-02,3.471359e-06,3.340983e-01,2.364835e-03,2.326393e-03,0.0000,3,298.9,1781892061
279,2.283949e-03,2.828334e+02,5.262086e-02,3.622459e-06,3.354921e-01,2.309675e-03,2.309675e-03,0.0000,0,298.8,1781892360
280,2.261402e-03,2.813297e+02,4.942754e-02,3.336089e-06,3.344694e-01,2.268612e-03,2.268612e-03,0.0000,0,298.8,1781892658
281,2.266317e-03,2.793801e+02,5.079339e-02,3.342660e-06,3.329127e-01,2.260173e-03,2.260173e-03,0.0000,0,298.8,1781892957
282,2.245499e-03,2.792432e+02,5.125865e-02,3.352068e-06,3.313332e-01,2.282380e-03,2.260173e-03,0.0000,1,298.8,1781893256
283,2.242566e-03,2.799694e+02,5.204961e-02,3.538354e-06,3.337298e-01,2.216441e-03,2.216441e-03,0.0000,0,298.8,1781893555
284,2.218577e-03,2.783265e+02,5.357431e-02,3.217480e-06,3.335594e-01,2.311872e-03,2.216441e-03,0.0000,1,298.8,1781893854
285,2.230154e-03,2.801890e+02,5.129727e-02,3.149831e-06,3.347405e-01,2.286731e-03,2.216441e-03,0.0000,2,298.7,1781894152
286,2.224723e-03,2.707516e+02,5.431225e-02,3.597807e-06,3.350928e-01,2.304096e-03,2.216441e-03,0.0000,3,298.7,1781894451
287,2.218419e-03,2.758145e+02,5.213258e-02,3.539404e-06,3.348853e-01,2.223760e-03,2.216441e-03,0.0000,4,298.6,1781894750
288,2.211393e-03,2.723701e+02,5.521341e-02,3.305213e-06,3.331453e-01,2.321892e-03,2.216441e-03,0.0000,5,298.7,1781895048
289,2.208647e-03,2.770520e+02,5.420406e-02,3.348980e-06,3.354843e-01,2.218549e-03,2.216441e-03,0.0000,6,298.6,1781895347
290,2.208757e-03,2.768720e+02,5.341947e-02,3.353896e-06,3.342787e-01,2.253660e-03,2.216441e-03,0.0000,7,298.7,1781895646
291,2.211769e-03,2.776362e+02,5.427323e-02,3.399137e-06,3.321048e-01,2.261082e-03,2.216441e-03,0.0000,8,298.7,1781895944
292,2.196336e-03,2.767376e+02,5.376823e-02,3.534188e-06,3.321551e-01,2.260574e-03,2.216441e-03,0.0000,9,298.7,1781896243
293,2.188704e-03,2.748365e+02,5.178457e-02,3.466676e-06,3.359660e-01,2.315078e-03,2.216441e-03,0.0000,10,298.7,1781896542
294,2.181663e-03,2.725056e+02,5.021680e-02,3.470974e-06,3.327135e-01,2.248067e-03,2.216441e-03,0.0000,11,298.6,1781896840
295,2.189014e-03,2.741254e+02,5.300674e-02,3.298537e-06,3.352493e-01,2.269209e-03,2.216441e-03,0.0000,12,298.6,1781897139
296,2.187642e-03,2.753082e+02,5.357533e-02,3.587864e-06,3.315441e-01,2.216092e-03,2.216092e-03,0.0000,0,298.6,1781897438
297,2.178104e-03,2.766768e+02,5.378937e-02,3.170610e-06,3.303187e-01,2.220819e-03,2.216092e-03,0.0000,1,298.7,1781897736
298,2.164586e-03,2.768989e+02,5.042646e-02,3.117344e-06,3.344763e-01,2.191415e-03,2.191415e-03,0.0000,0,298.7,1781898035
299,2.149139e-03,2.772949e+02,5.288788e-02,3.539884e-06,3.340628e-01,2.180200e-03,2.180200e-03,0.0000,0,298.3,1781898333
300,2.143388e-03,2.816031e+02,5.323634e-02,3.393339e-06,3.328341e-01,2.201299e-03,2.180200e-03,0.0000,1,298.7,1781898632
301,2.137448e-03,2.762295e+02,5.246746e-02,3.596992e-06,3.347209e-01,2.221854e-03,2.180200e-03,0.0000,2,298.8,1781898931
302,2.149427e-03,2.778230e+02,5.129757e-02,3.331298e-06,3.338008e-01,2.131316e-03,2.131316e-03,0.0000,0,298.8,1781899230
303,2.121133e-03,2.756853e+02,5.118131e-02,3.579887e-06,3.342186e-01,2.152467e-03,2.131316e-03,0.0000,1,298.7,1781899528
304,2.111894e-03,2.769006e+02,5.374845e-02,3.316439e-06,3.329711e-01,2.179726e-03,2.131316e-03,0.0000,2,298.7,1781899827
305,2.091320e-03,2.793334e+02,5.263312e-02,3.341134e-06,3.335708e-01,2.145405e-03,2.131316e-03,0.0000,3,298.7,1781900126
306,2.091327e-03,2.796381e+02,5.470643e-02,3.473125e-06,3.367735e-01,2.120791e-03,2.120791e-03,0.0000,0,298.8,1781900425
307,2.073358e-03,2.840919e+02,5.539717e-02,3.481938e-06,3.342209e-01,2.092866e-03,2.092866e-03,0.0000,0,298.8,1781900723
308,2.063256e-03,2.785078e+02,5.307642e-02,3.638469e-06,3.347363e-01,2.151701e-03,2.092866e-03,0.0000,1,298.7,1781901022
309,2.071834e-03,2.793844e+02,5.356361e-02,3.439767e-06,3.316036e-01,2.142708e-03,2.092866e-03,0.0000,2,298.8,1781901321
310,2.058418e-03,2.773020e+02,5.385742e-02,3.407015e-06,3.344496e-01,2.148809e-03,2.092866e-03,0.0000,3,298.9,1781901620
311,2.066400e-03,2.758671e+02,5.408668e-02,3.842968e-06,3.353221e-01,2.131110e-03,2.092866e-03,0.0000,4,298.8,1781901919
312,2.076108e-03,2.758452e+02,5.536263e-02,3.364379e-06,3.357115e-01,2.148137e-03,2.092866e-03,0.0000,5,298.8,1781902217
313,2.062026e-03,2.796819e+02,5.338549e-02,3.366937e-06,3.348959e-01,2.108210e-03,2.092866e-03,0.0000,6,298.8,1781902516
314,2.062503e-03,2.802601e+02,5.424478e-02,3.459194e-06,3.333196e-01,2.069597e-03,2.069597e-03,0.0000,0,298.7,1781902815
315,2.045185e-03,2.795872e+02,5.592284e-02,3.764408e-06,3.330812e-01,2.094117e-03,2.069597e-03,0.0000,1,298.8,1781903114
316,2.038563e-03,2.757758e+02,5.521913e-02,3.306862e-06,3.329670e-01,2.101487e-03,2.069597e-03,0.0000,2,298.7,1781903412
317,2.032721e-03,2.797915e+02,5.348161e-02,3.234692e-06,3.340760e-01,2.061694e-03,2.061694e-03,0.0000,0,298.7,1781903711
318,2.030164e-03,2.800011e+02,5.660983e-02,3.720702e-06,3.346477e-01,2.080525e-03,2.061694e-03,0.0000,1,298.8,1781904010
319,2.048871e-03,2.861459e+02,5.245705e-02,3.401933e-06,3.349308e-01,2.119291e-03,2.061694e-03,0.0000,2,298.8,1781904309
320,2.050869e-03,2.816963e+02,5.336584e-02,3.406574e-06,3.363161e-01,2.083241e-03,2.061694e-03,0.0000,3,298.8,1781904607
