epoch,train_data,wave,gauge,ic,bdry,val_data,best_val,phys_w,bad,epoch_sec,unix_ts
483,1.500617e-03,2.916111e+02,5.742738e-02,3.591116e-06,3.342982e-01,1.554579e-03,1.533906e-03,0.0000,8,298.8,1781953299
484,1.512963e-03,2.888805e+02,5.693177e-02,3.538321e-06,3.371744e-01,1.581634e-03,1.533906e-03,0.0000,9,298.8,1781953598
485,1.509972e-03,2.929577e+02,5.742914e-02,3.497685e-06,3.350855e-01,1.551769e-03,1.533906e-03,0.0000,10,298.8,1781953896
486,1.507042e-03,2.932334e+02,5.863507e-02,3.453517e-06,3.351086e-01,1.548404e-03,1.533906e-03,0.0000,11,298.8,1781954195
487,1.508366e-03,2.910582e+02,5.794970e-02,3.423088e-06,3.352546e-01,1.563588e-03,1.533906e-03,0.0000,12,298.8,1781954494
488,1.505123e-03,2.914492e+02,5.635736e-02,3.560802e-06,3.337175e-01,1.557366e-03,1.533906e-03,0.0000,13,298.7,1781954793
489,1.506923e-03,2.919801e+02,5.773529e-02,3.488729e-06,3.359876e-01,1.547643e-03,1.533906e-03,0.0000,14,298.6,1781955091
490,1.504131e-03,2.901629e+02,5.794163e-02,3.486127e-06,3.342881e-01,1.534727e-03,1.533906e-03,0.0000,15,298.6,1781955390
491,1.501176e-03,2.910243e+02,5.818852e-02,3.595949e-06,3.350517e-01,1.576184e-03,1.533906e-03,0.0000,16,298.6,1781955689
492,1.451828e-03,2.913533e+02,5.848379e-02,3.494769e-06,3.348277e-01,1.510607e-03,1.510607e-03,0.0000,0,298.6,1781955987
493,1.449352e-03,2.891033e+02,5.790509e-02,3.562521e-06,3.350919e-01,1.506926e-03,1.506926e-03,0.0000,0,298.7,1781956286
494,1.440382e-03,2.912294e+02,5.849952e-02,3.453459e-06,3.343500e-01,1.482615e-03,1.482615e-03,0.0000,0,298.7,1781956584
495,1.440091e-03,2.910871e+02,5.890863e-02,3.548615e-06,3.344922e-01,1.507755e-03,1.482615e-03,0.0000,1,298.6,1781956883
496,1.438310e-03,2.894475e+02,5.900304e-02,3.553050e-06,3.346290e-01,1.502580e-03,1.482615e-03,0.0000,2,298.3,1781957181
497,1.436677e-03,2.912671e+02,5.852200e-02,3.442998e-06,3.348323e-01,1.514170e-03,1.482615e-03,0.0000,3,298.6,1781957480
498,1.438282e-03,2.923914e+02,5.820511e-02,3.605484e-06,3.347181e-01,1.481293e-03,1.481293e-03,0.0000,0,298.6,1781957779
499,1.434183e-03,2.898274e+02,5.827769e-02,3.528654e-06,3.339753e-01,1.494185e-03,1.481293e-03,0.0000,1,298.6,1781958077
500,1.434000e-03,2.896359e+02,5.860470e-02,3.502473e-06,3.346706e-01,1.472848e-03,1.472848e-03,0.0000,0,298.7,1781958376
501,1.434714e-03,2.902115e+02,5.803171e-02,3.550272e-06,3.343138e-01,1.490498e-03,1.472848e-03,0.0000,1,298.8,1781958675
502,1.428543e-03,2.886470e+02,5.863359e-02,3.392505e-06,3.357855e-01,1.479186e-03,1.472848e-03,0.0000,2,298.8,1781958974
503,1.425347e-03,2.892653e+02,5.868192e-02,3.501881e-06,3.341659e-01,1.499957e-03,1.472848e-03,0.0000,3,298.6,1781959272
504,1.426421e-03,2.904282e+02,5.853311e-02,3.494839e-06,3.344020e-01,1.496753e-03,1.472848e-03,0.0000,4,298.7,1781959571
505,1.423162e-03,2.919564e+02,5.765004e-02,3.500229e-06,3.356032e-01,1.488792e-03,1.472848e-03,0.0000,5,298.7,1781959869
506,1.423274e-03,2.928972e+02,5.846612e-02,3.555904e-06,3.342470e-01,1.466744e-03,1.466744e-03,0.0000,0,298.6,1781960168
507,1.418243e-03,2.927349e+02,5.885454e-02,3.548873e-06,3.355019e-01,1.465942e-03,1.465942e-03,0.0000,0,298.7,1781960467
508,1.416302e-03,2.913519e+02,5.853270e-02,3.403938e-06,3.353131e-01,1.469518e-03,1.465942e-03,0.0000,1,298.6,1781960765
509,1.414250e-03,2.904202e+02,5.831257e-02,3.579012e-06,3.341518e-01,1.475674e-03,1.465942e-03,0.0000,2,298.6,1781961064
510,1.410171e-03,2.923986e+02,5.898213e-02,3.532493e-06,3.356282e-01,1.458625e-03,1.458625e-03,0.0000,0,298.7,1781961363
511,1.409251e-03,2.925485e+02,5.861863e-02,3.728180e-06,3.342424e-01,1.461310e-03,1.458625e-03,0.0000,1,298.7,1781961661
512,1.406568e-03,2.924869e+02,5.891205e-02,3.458458e-06,3.344142e-01,1.457052e-03,1.457052e-03,0.0000,0,298.8,1781961960
513,1.407124e-03,2.915617e+02,5.907071e-02,3.496264e-06,3.339325e-01,1.468371e-03,1.457052e-03,0.0000,1,298.8,1781962259
514,1.407142e-03,2.905965e+02,5.882269e-02,3.647145e-06,3.354648e-01,1.471377e-03,1.457052e-03,0.0000,2,298.8,1781962558
515,1.406292e-03,2.941782e+02,5.876164e-02,3.600533e-06,3.342787e-01,1.455660e-03,1.455660e-03,0.0000,0,298.8,1781962857
516,1.404065e-03,2.922740e+02,5.883719e-02,3.496865e-06,3.342467e-01,1.458331e-03,1.455660e-03,0.0000,1,298.8,1781963155
517,1.406918e-03,2.945174e+02,5.882766e-02,3.545137e-06,3.340844e-01,1.458385e-03,1.455660e-03,0.0000,2,298.7,1781963454
518,1.403496e-03,2.930768e+02,5.845596e-02,3.597696e-06,3.357278e-01,1.462331e-03,1.455660e-03,0.0000,3,298.8,1781963753
519,1.400547e-03,2.931612e+02,5.825441e-02,3.550061e-06,3.338011e-01,1.462294e-03,1.455660e-03,0.0000,4,298.7,1781964052
520,1.401470e-03,2.942964e+02,5.870095e-02,3.485928e-06,3.340246e-01,1.444054e-03,1.444054e-03,0.0000,0,298.7,1781964350
521,1.400327e-03,2.925205e+02,5.779061e-02,3.474407e-06,3.344517e-01,1.449227e-03,1.444054e-03,0.0000,1,298.8,1781964649
522,1.396720e-03,2.920961e+02,5.808760e-02,3.411415e-06,3.353842e-01,1.457594e-03,1.444054e-03,0.0000,2,298.7,1781964948
523,1.397797e-03,2.921956e+02,5.818583e-02,3.503180e-06,3.348676e-01,1.443146e-03,1.443146e-03,0.0000,0,298.8,1781965247
524,1.396736e-03,2.925849e+02,5.800878e-02,3.473422e-06,3.343708e-01,1.455764e-03,1.443146e-03,0.0000,1,298.7,1781965545
525,1.396417e-03,2.929846e+02,5.894339e-02,3.387307e-06,3.341490e-01,1.448650e-03,1.443146e-03,0.0000,2,298.8,1781965844
526,1.395114e-03,2.940038e+02,5.831158e-02,3.560819e-06,3.346702e-01,1.453708e-03,1.443146e-03,0.0000,3,298.8,1781966143
527,1.395012e-03,2.934404e+02,5.899466e-02,3.457304e-06,3.357549e-01,1.441355e-03,1.441355e-03,0.0000,0,298.7,1781966442
528,1.390866e-03,2.931805e+02,5.897134e-02,3.594059e-06,3.356728e-01,1.434642e-03,1.434642e-03,0.0000,0,298.7,1781966740
529,1.386870e-03,2.907183e+02,5.875909e-02,3.509720e-06,3.363520e-01,1.442767e-03,1.434642e-03,0.0000,1,298.7,1781967039
530,1.383746e-03,2.910502e+02,5.856132e-02,3.456943e-06,3.348295e-01,1.435440e-03,1.434642e-03,0.0000,2,298.7,1781967338
531,1.382842e-03,2.916187e+02,5.874055e-02,3.496503e-06,3.350710e-01,1.435628e-03,1.434642e-03,0.0000,3,298.7,1781967636
532,1.383663e-03,2.924380e+02,5.821770e-02,3.531947e-06,3.350740e-01,1.436914e-03,1.434642e-03,0.0000,4,298.6,1781967935
533,1.381279e-03,2.925818e+02,5.898045e-02,3.572092e-06,3.351225e-01,1.442258e-03,1.434642e-03,0.0000,5,298.7,1781968234
534,1.378706e-03,2.912222e+02,6.031770e-02,3.580251e-06,3.345329e-01,1.422238e-03,1.422238e-03,0.0000,0,298.7,1781968532
535,1.378511e-03,2.935632e+02,5.920625e-02,3.613399e-06,3.355080e-01,1.427098e-03,1.422238e-03,0.0000,1,298.3,1781968831
536,1.377459e-03,2.932969e+02,5.943699e-02,3.440450e-06,3.362614e-01,1.437141e-03,1.422238e-03,0.0000,2,298.7,1781969130
537,1.376585e-03,2.954108e+02,5.875949e-02,3.389234e-06,3.347380e-01,1.439940e-03,1.422238e-03,0.0000,3,298.7,1781969428
538,1.376337e-03,2.959408e+02,5.835988e-02,3.481857e-06,3.350240e-01,1.425839e-03,1.422238e-03,0.0000,4,298.7,1781969727
539,1.370741e-03,2.947996e+02,5.818884e-02,3.542481e-06,3.342776e-01,1.416582e-03,1.416582e-03,0.0000,0,298.7,1781970026
540,1.371757e-03,2.946099e+02,5.826065e-02,3.515451e-06,3.345233e-01,1.414382e-03,1.414382e-03,0.0000,0,298.8,1781970324
541,1.368690e-03,2.930406e+02,5.976118e-02,3.496660e-06,3.361162e-01,1.416699e-03,1.414382e-03,0.0000,1,298.7,1781970623
542,1.369569e-03,2.952990e+02,5.920471e-02,3.566228e-06,3.353540e-01,1.416785e-03,1.414382e-03,0.0000,2,298.7,1781970922
543,1.371062e-03,2.933216e+02,5.866590e-02,3.586351e-06,3.351472e-01,1.421318e-03,1.414382e-03,0.0000,3,298.7,1781971221
544,1.370850e-03,2.942555e+02,5.891006e-02,3.529929e-06,3.361561e-01,1.415587e-03,1.414382e-03,0.0000,4,298.7,1781971519
545,1.366114e-03,2.926555e+02,5.853283e-02,3.507301e-06,3.361852e-01,1.429398e-03,1.414382e-03,0.0000,5,298.7,1781971818
546,1.365273e-03,2.936986e+02,5.927395e-02,3.549360e-06,3.347079e-01,1.417214e-03,1.414382e-03,0.0000,6,298.7,1781972117
547,1.361896e-03,2.940237e+02,5.918377e-02,3.589455e-06,3.351748e-01,1.413902e-03,1.413902e-03,0.0000,0,298.6,1781972415
548,1.361600e-03,2.948639e+02,5.887774e-02,3.453057e-06,3.343645e-01,1.408524e-03,1.408524e-03,0.0000,0,298.7,1781972714
549,1.358421e-03,2.939087e+02,5.890532e-02,3.602838e-06,3.339668e-01,1.398421e-03,1.398421e-03,0.0000,0,298.7,1781973013
550,1.358566e-03,2.957341e+02,5.843988e-02,3.574286e-06,3.344090e-01,1.422836e-03,1.398421e-03,0.0000,1,298.7,1781973311
551,1.358783e-03,2.962475e+02,5.853047e-02,3.574720e-06,3.352952e-01,1.411394e-03,1.398421e-03,0.0000,2,298.7,1781973610
552,1.358765e-03,2.940051e+02,5.911681e-02,3.488631e-06,3.363197e-01,1.418906e-03,1.398421e-03,0.0000,3,298.7,1781973909
553,1.357249e-03,2.955865e+02,5.886024e-02,3.564503e-06,3.344841e-01,1.391799e-03,1.391799e-03,0.0000,0,298.8,1781974208
554,1.353540e-03,2.950550e+02,5.849388e-02,3.588830e-06,3.356452e-01,1.423964e-03,1.391799e-03,0.0000,1,298.7,1781974506
555,1.354382e-03,2.945697e+02,5.810878e-02,3.589504e-06,3.347937e-01,1.406786e-03,1.391799e-03,0.0000,2,298.7,1781974805
556,1.355864e-03,2.963444e+02,5.798667e-02,3.551513e-06,3.343647e-01,1.402065e-03,1.391799e-03,0.0000,3,298.7,1781975104
557,1.352990e-03,2.940579e+02,5.890887e-02,3.496727e-06,3.343875e-01,1.392685e-03,1.391799e-03,0.0000,4,298.7,1781975402
558,1.349700e-03,2.945647e+02,5.871116e-02,3.549727e-06,3.353570e-01,1.403106e-03,1.391799e-03,0.0000,5,298.7,1781975701
559,1.348137e-03,2.940599e+02,5.837622e-02,3.601636e-06,3.351479e-01,1.392208e-03,1.391799e-03,0.0000,6,298.7,1781976000
560,1.347220e-03,2.938568e+02,5.902698e-02,3.498913e-06,3.355837e-01,1.394316e-03,1.391799e-03,0.0000,7,298.7,1781976299
561,1.344971e-03,2.953218e+02,5.879661e-02,3.522489e-06,3.351928e-01,1.398402e-03,1.391799e-03,0.0000,8,298.7,1781976597
562,1.345669e-03,2.953311e+02,5.935415e-02,3.578334e-06,3.349606e-01,1.392842e-03,1.391799e-03,0.0000,9,298.7,1781976896
563,1.344884e-03,2.954042e+02,5.872189e-02,3.508651e-06,3.352151e-01,1.396267e-03,1.391799e-03,0.0000,10,298.7,1781977195
564,1.344293e-03,2.949364e+02,5.847780e-02,3.478779e-06,3.343213e-01,1.407550e-03,1.391799e-03,0.0000,11,298.6,1781977493
565,1.343124e-03,2.973908e+02,5.840571e-02,3.489114e-06,3.342115e-01,1.392682e-03,1.391799e-03,0.0000,12,298.7,1781977792
566,1.340893e-03,2.972657e+02,5.849571e-02,3.593987e-06,3.345391e-01,1.395500e-03,1.391799e-03,0.0000,13,298.7,1781978091
567,1.340142e-03,2.952366e+02,5.793747e-02,3.572184e-06,3.357511e-01,1.402524e-03,1.391799e-03,0.0000,14,298.7,1781978389
568,1.343417e-03,2.940765e+02,5.802691e-02,3.558774e-06,3.353702e-01,1.385845e-03,1.385845e-03,0.0000,0,298.6,1781978688
569,1.343392e-03,2.944391e+02,5.829990e-02,3.514490e-06,3.358355e-01,1.389930e-03,1.385845e-03,0.0000,1,335.2,1781979023
570,1.342166e-03,2.938463e+02,5.963503e-02,3.592602e-06,3.341929e-01,1.391094e-03,1.385845e-03,0.0000,2,298.8,1781979322
571,1.342437e-03,2.958298e+02,5.832953e-02,3.569585e-06,3.345581e-01,1.397633e-03,1.385845e-03,0.0000,3,340.1,1781979662
572,1.341563e-03,2.963907e+02,5.796653e-02,3.461210e-06,3.347736e-01,1.396828e-03,1.385845e-03,0.0000,4,298.8,1781979961
573,1.340050e-03,2.972812e+02,5.792578e-02,3.570954e-06,3.350600e-01,1.378204e-03,1.378204e-03,0.0000,0,326.3,1781980287
574,1.336969e-03,2.963437e+02,5.889575e-02,3.565327e-06,3.349752e-01,1.384967e-03,1.378204e-03,0.0000,1,298.2,1781980585
575,1.337569e-03,2.954034e+02,5.836523e-02,3.506133e-06,3.350816e-01,1.390906e-03,1.378204e-03,0.0000,2,298.7,1781980884
576,1.337692e-03,2.964507e+02,5.811606e-02,3.420376e-06,3.370226e-01,1.377588e-03,1.377588e-03,0.0000,0,298.7,1781981183
577,1.338705e-03,2.956906e+02,5.790360e-02,3.506169e-06,3.350878e-01,1.400162e-03,1.377588e-03,0.0000,1,309.0,1781981492
578,1.339665e-03,2.946866e+02,5.804618e-02,3.572374e-06,3.342729e-01,1.399802e-03,1.377588e-03,0.0000,2,313.3,1781981805
579,1.341199e-03,2.965138e+02,5.856464e-02,3.553526e-06,3.355939e-01,1.381610e-03,1.377588e-03,0.0000,3,298.8,1781982104
580,1.339638e-03,2.964014e+02,5.876758e-02,3.445563e-06,3.366774e-01,1.382750e-03,1.377588e-03,0.0000,4,298.8,1781982403
581,1.337008e-03,2.956739e+02,5.826901e-02,3.550406e-06,3.354674e-01,1.403339e-03,1.377588e-03,0.0000,5,298.8,1781982701
582,1.337935e-03,2.964773e+02,5.772315e-02,3.598577e-06,3.341173e-01,1.380147e-03,1.377588e-03,0.0000,6,298.8,1781983000
583,1.338634e-03,2.964074e+02,5.859426e-02,3.573189e-06,3.346782e-01,1.382496e-03,1.377588e-03,0.0000,7,298.8,1781983299
584,1.334354e-03,2.981417e+02,5.797258e-02,3.555506e-06,3.350903e-01,1.386751e-03,1.377588e-03,0.0000,8,298.8,1781983598
585,1.334188e-03,2.971652e+02,5.816969e-02,3.513158e-06,3.353266e-01,1.384747e-03,1.377588e-03,0.0000,9,298.8,1781983897
586,1.332869e-03,2.961911e+02,5.885757e-02,3.600172e-06,3.356672e-01,1.383231e-03,1.377588e-03,0.0000,10,298.8,1781984195
587,1.333261e-03,2.964581e+02,5.845438e-02,3.517254e-06,3.354133e-01,1.387258e-03,1.377588e-03,0.0000,11,298.8,1781984494
588,1.333279e-03,2.983068e+02,5.894546e-02,3.555724e-06,3.354032e-01,1.377050e-03,1.377050e-03,0.0000,0,298.8,1781984793
589,1.331602e-03,2.973083e+02,5.924054e-02,3.503954e-06,3.346343e-01,1.395039e-03,1.377050e-03,0.0000,1,298.8,1781985092
590,1.331880e-03,2.956128e+02,5.926349e-02,3.536509e-06,3.346336e-01,1.365447e-03,1.365447e-03,0.0000,0,298.8,1781985390
591,1.330879e-03,2.949616e+02,5.876262e-02,3.517913e-06,3.338695e-01,1.391460e-03,1.365447e-03,0.0000,1,298.8,1781985689
592,1.330487e-03,2.964907e+02,5.846495e-02,3.414642e-06,3.354689e-01,1.375948e-03,1.365447e-03,0.0000,2,298.7,1781985988
593,1.328731e-03,2.961866e+02,5.906335e-02,3.475009e-06,3.357940e-01,1.384222e-03,1.365447e-03,0.0000,3,298.7,1781986287
594,1.328113e-03,2.959508e+02,5.862771e-02,3.526921e-06,3.355807e-01,1.375546e-03,1.365447e-03,0.0000,4,298.8,1781986585
595,1.326516e-03,2.960294e+02,5.891299e-02,3.586632e-06,3.356069e-01,1.371525e-03,1.365447e-03,0.0000,5,298.7,1781986884
596,1.326589e-03,2.957768e+02,5.923396e-02,3.606775e-06,3.349220e-01,1.379896e-03,1.365447e-03,0.0000,6,298.7,1781987183
597,1.325611e-03,2.955696e+02,5.952132e-02,3.542047e-06,3.342009e-01,1.370407e-03,1.365447e-03,0.0000,7,298.7,1781987482
598,1.323560e-03,2.951044e+02,5.946609e-02,3.561254e-06,3.358909e-01,1.367391e-03,1.365447e-03,0.0000,8,298.7,1781987780
599,1.322617e-03,2.988053e+02,5.948603e-02,3.453995e-06,3.345515e-01,1.362155e-03,1.362155e-03,0.0000,0,298.7,1781988079
600,1.320023e-03,2.969664e+02,5.942593e-02,3.476706e-06,3.353401e-01,1.381559e-03,1.362155e-03,0.0000,1,298.7,1781988378
601,1.320441e-03,2.980165e+02,5.941994e-02,3.544363e-06,3.351912e-01,1.372065e-03,1.362155e-03,0.0000,2,298.7,1781988676
602,1.320999e-03,2.977373e+02,5.943783e-02,3.579005e-06,3.348554e-01,1.366239e-03,1.362155e-03,0.0000,3,298.7,1781988975
603,1.319242e-03,2.997848e+02,5.943284e-02,3.522868e-06,3.354953e-01,1.370034e-03,1.362155e-03,0.0000,4,298.7,1781989274
604,1.322825e-03,2.983258e+02,5.914594e-02,3.488673e-06,3.360954e-01,1.374199e-03,1.362155e-03,0.0000,5,298.6,1781989572
605,1.322178e-03,2.974961e+02,5.903892e-02,3.470249e-06,3.354500e-01,1.373740e-03,1.362155e-03,0.0000,6,298.6,1781989871
606,1.323608e-03,2.988890e+02,6.025900e-02,3.530918e-06,3.348907e-01,1.370192e-03,1.362155e-03,0.0000,7,298.6,1781990170
607,1.321249e-03,2.986406e+02,5.962451e-02,3.440527e-06,3.343809e-01,1.362935e-03,1.362155e-03,0.0000,8,298.6,1781990468
608,1.319738e-03,2.982528e+02,5.944516e-02,3.446853e-06,3.353721e-01,1.359017e-03,1.359017e-03,0.0000,0,298.6,1781990767
609,1.319865e-03,2.978619e+02,5.989051e-02,3.507137e-06,3.350544e-01,1.377452e-03,1.359017e-03,0.0000,1,298.6,1781991065
610,1.318246e-03,2.969705e+02,5.958719e-02,3.460756e-06,3.349561e-01,1.369216e-03,1.359017e-03,0.0000,2,298.6,1781991364
611,1.317177e-03,2.969938e+02,5.977386e-02,3.496911e-06,3.349688e-01,1.366722e-03,1.359017e-03,0.0000,3,298.6,1781991663
612,1.316102e-03,2.953556e+02,5.961838e-02,3.445573e-06,3.349802e-01,1.362032e-03,1.359017e-03,0.0000,4,298.7,1781991961
613,1.314349e-03,2.968461e+02,6.009750e-02,3.471262e-06,3.359014e-01,1.370739e-03,1.359017e-03,0.0000,5,298.2,1781992260
614,1.313697e-03,2.964666e+02,5.929948e-02,3.472037e-06,3.347878e-01,1.375152e-03,1.359017e-03,0.0000,6,298.7,1781992558
615,1.316216e-03,2.977522e+02,6.016529e-02,3.490365e-06,3.342255e-01,1.361463e-03,1.359017e-03,0.0000,7,298.7,1781992857
616,1.314251e-03,2.961082e+02,5.983996e-02,3.462847e-06,3.344504e-01,1.369708e-03,1.359017e-03,0.0000,8,298.7,1781993156
617,1.311193e-03,2.971271e+02,5.974936e-02,3.551849e-06,3.345375e-01,1.364480e-03,1.359017e-03,0.0000,9,298.7,1781993454
618,1.310179e-03,2.936691e+02,5.998332e-02,3.498074e-06,3.364000e-01,1.361901e-03,1.359017e-03,0.0000,10,298.7,1781993753
619,1.307665e-03,2.955758e+02,5.971176e-02,3.481911e-06,3.352465e-01,1.355843e-03,1.355843e-03,0.0000,0,298.7,1781994052
620,1.308389e-03,2.951902e+02,5.990531e-02,3.439388e-06,3.353878e-01,1.357909e-03,1.355843e-03,0.0000,1,298.8,1781994350
621,1.309589e-03,2.956319e+02,6.008100e-02,3.532940e-06,3.354979e-01,1.351837e-03,1.351837e-03,0.0000,0,298.7,1781994649
622,1.308970e-03,2.961476e+02,6.047568e-02,3.475743e-06,3.348493e-01,1.357438e-03,1.351837e-03,0.0000,1,298.7,1781994948
623,1.308176e-03,2.983997e+02,6.004549e-02,3.551456e-06,3.352184e-01,1.357248e-03,1.351837e-03,0.0000,2,298.8,1781995247
624,1.307631e-03,2.971238e+02,6.068174e-02,3.471246e-06,3.350746e-01,1.346869e-03,1.346869e-03,0.0000,0,298.8,1781995546
625,1.306327e-03,2.951690e+02,6.013402e-02,3.457497e-06,3.353913e-01,1.362666e-03,1.346869e-03,0.0000,1,298.7,1781995844
626,1.304211e-03,2.968961e+02,6.015050e-02,3.426881e-06,3.349156e-01,1.355765e-03,1.346869e-03,0.0000,2,298.8,1781996143
627,1.304291e-03,2.970410e+02,5.978743e-02,3.465014e-06,3.362437e-01,1.360418e-03,1.346869e-03,0.0000,3,298.8,1781996442
628,1.308573e-03,2.965622e+02,6.021230e-02,3.473959e-06,3.354535e-01,1.365518e-03,1.346869e-03,0.0000,4,298.8,1781996741
629,1.304566e-03,2.986474e+02,5.993547e-02,3.496853e-06,3.348479e-01,1.339163e-03,1.339163e-03,0.0000,0,298.7,1781997039
630,1.301964e-03,2.983525e+02,6.003941e-02,3.464350e-06,3.347227e-01,1.355586e-03,1.339163e-03,0.0000,1,298.7,1781997338
631,1.302639e-03,2.978964e+02,5.982128e-02,3.552064e-06,3.355476e-01,1.348928e-03,1.339163e-03,0.0000,2,298.7,1781997637
632,1.304725e-03,2.959160e+02,6.018252e-02,3.590178e-06,3.354915e-01,1.346898e-03,1.339163e-03,0.0000,3,298.7,1781997935
633,1.303771e-03,2.959184e+02,6.003652e-02,3.383986e-06,3.337664e-01,1.360045e-03,1.339163e-03,0.0000,4,298.8,1781998234
634,1.302021e-03,2.968648e+02,5.957071e-02,3.497266e-06,3.352880e-01,1.352178e-03,1.339163e-03,0.0000,5,298.8,1781998533
635,1.301696e-03,2.985458e+02,5.962869e-02,3.578122e-06,3.344061e-01,1.360911e-03,1.339163e-03,0.0000,6,298.7,1781998832
636,1.300109e-03,2.990371e+02,5.985343e-02,3.483074e-06,3.352168e-01,1.348249e-03,1.339163e-03,0.0000,7,298.8,1781999130
637,1.298779e-03,2.988384e+02,5.960945e-02,3.459910e-06,3.340314e-01,1.339888e-03,1.339163e-03,0.0000,8,298.7,1781999429
638,1.297098e-03,2.985341e+02,6.004768e-02,3.430675e-06,3.352416e-01,1.359291e-03,1.339163e-03,0.0000,9,298.7,1781999728
639,1.296404e-03,2.992378e+02,6.028738e-02,3.576825e-06,3.358813e-01,1.338693e-03,1.338693e-03,0.0000,0,298.6,1782000026
640,1.295967e-03,2.996766e+02,6.002113e-02,3.573346e-06,3.352211e-01,1.341255e-03,1.338693e-03,0.0000,1,298.6,1782000325
641,1.294602e-03,2.990050e+02,6.007949e-02,3.439778e-06,3.360473e-01,1.332941e-03,1.332941e-03,0.0000,0,298.7,1782000624
642,1.292403e-03,3.000651e+02,5.969149e-02,3.422103e-06,3.344323e-01,1.329245e-03,1.329245e-03,0.0000,0,298.6,1782000922
643,1.290488e-03,2.965573e+02,5.954058e-02,3.467068e-06,3.349671e-01,1.339692e-03,1.329245e-03,0.0000,1,298.7,1782001221
644,1.294111e-03,2.998421e+02,5.988317e-02,3.355361e-06,3.357753e-01,1.331903e-03,1.329245e-03,0.0000,2,298.7,1782001520
